Frequency(Hz),Amp(dB),原始数据
30360000000,-6.214937875,-5.921568462
30370000000,-6.217066555,-5.927300519
30380000000,-6.219028882,-5.916470622
30390000000,-6.22108499,-5.888522939
30400000000,-6.222976491,-5.892511637
30410000000,-6.224955646,-5.908980775
30420000000,-6.226673724,-5.90648767
30430000000,-6.228427568,-5.925339096
30440000000,-6.230167907,-5.905560912
30450000000,-6.23180067,-5.924888973
30460000000,-6.233520456,-5.929189137
30470000000,-6.235299629,-5.920847261
30480000000,-6.236992387,-5.967789202
30490000000,-6.238739891,-5.957300817
30500000000,-6.240365019,-5.975437905
30510000000,-6.242087082,-5.974236004
30520000000,-6.243667667,-5.989470581
30530000000,-6.245355184,-5.960367099
30540000000,-6.246878585,-5.972831025
30550000000,-6.2487136,-5.970727822
30560000000,-6.25027273,-5.955622957
30570000000,-6.251941985,-5.984531895
30580000000,-6.253220069,-5.975751799
30590000000,-6.254335233,-5.958607384
30600000000,-6.255592039,-5.959975715
30610000000,-6.256737406,-5.946204503
30620000000,-6.257837694,-5.984451459
30630000000,-6.258442228,-5.991314293
30640000000,-6.259236458,-5.982710718
30650000000,-6.259870352,-6.009198443
30660000000,-6.259989386,-6.014214962
30670000000,-6.259986958,-6.0394272
30680000000,-6.259863931,-6.029504055
30690000000,-6.259731097,-6.040422894
30700000000,-6.259644305,-6.058861086
30710000000,-6.259591495,-6.069495998
30720000000,-6.259826766,-6.049624996
30730000000,-6.260001688,-6.085565448
30740000000,-6.260423639,-6.098394723
30750000000,-6.260687838,-6.12493911
30760000000,-6.261261705,-6.134052034
30770000000,-6.261766736,-6.139419276
30780000000,-6.262486612,-6.170296781
30790000000,-6.263319879,-6.17684049
30800000000,-6.264075629,-6.155476349
30810000000,-6.265149728,-6.1598803
30820000000,-6.26614512,-6.170968288
30830000000,-6.267280075,-6.180403253
30840000000,-6.268212477,-6.189554158
30850000000,-6.269305197,-6.215406743
30860000000,-6.27045075,-6.221291895
30870000000,-6.271479728,-6.206920496
30880000000,-6.272497686,-6.221313432
30890000000,-6.273492177,-6.247361587
30900000000,-6.274558782,-6.251995846
30910000000,-6.275443228,-6.243067106
30920000000,-6.276250732,-6.257298526
30930000000,-6.276794331,-6.282641384
30940000000,-6.277557897,-6.286109939
30950000000,-6.278185779,-6.326448453
30960000000,-6.278803105,-6.314971186
30970000000,-6.279323375,-6.328212398
30980000000,-6.27995685,-6.39638635
30990000000,-6.280478592,-6.351357303
31000000000,-6.281364125,-6.387579922
31010000000,-6.28213968,-6.406522911
31020000000,-6.283333499,-6.420257296
31030000000,-6.2844029,-6.438144129
31040000000,-6.285471792,-6.462534461
31050000000,-6.287080523,-6.461809345
31060000000,-6.288247494,-6.505379832
31070000000,-6.289887341,-6.476896975
31080000000,-6.29150297,-6.515361117
31090000000,-6.293377419,-6.491992014
31100000000,-6.295428397,-6.511487625
31110000000,-6.297599421,-6.497410723
31120000000,-6.299684027,-6.509374076
31130000000,-6.301817876,-6.505120457
31140000000,-6.304031068,-6.523282635
31150000000,-6.306171357,-6.513603382
31160000000,-6.308256009,-6.540795468
31170000000,-6.310551832,-6.534295824
31180000000,-6.31279274,-6.515027128
31190000000,-6.314881422,-6.577140979
31200000000,-6.316927606,-6.538688979
31210000000,-6.318901428,-6.555182731
31220000000,-6.320915789,-6.556653834
31230000000,-6.322770283,-6.577143891
31240000000,-6.32469792,-6.596444502
31250000000,-6.326613418,-6.612341862
31260000000,-6.328742429,-6.585627948
31270000000,-6.330951443,-6.604078181
31280000000,-6.333163163,-6.663416169
31290000000,-6.335643353,-6.645875518
31300000000,-6.338257525,-6.684349834
31310000000,-6.340898519,-6.673882725
31320000000,-6.34381616,-6.654787797
31330000000,-6.346940808,-6.681878809
31340000000,-6.350259081,-6.67114491
31350000000,-6.353714873,-6.670308816
31360000000,-6.357148487,-6.66963004
31370000000,-6.36087247,-6.659738094
31380000000,-6.364745182,-6.666132489
31390000000,-6.368815521,-6.654252738
31400000000,-6.372826288,-6.656868353
31410000000,-6.376944138,-6.610058845
31420000000,-6.381128559,-6.609914457
31430000000,-6.385223277,-6.586960187
31440000000,-6.389423606,-6.603522936
31450000000,-6.393564821,-6.571279611
31460000000,-6.397573854,-6.592667119
31470000000,-6.401564119,-6.584272364
31480000000,-6.405339831,-6.582812255
31490000000,-6.409097666,-6.548843698
31500000000,-6.41275083,-6.577654088
31510000000,-6.416367454,-6.578253856
31520000000,-6.419720547,-6.569297527
31530000000,-6.423249065,-6.560120326
31540000000,-6.426706856,-6.606687482
31550000000,-6.430300002,-6.585804222
31560000000,-6.433908673,-6.606335771
31570000000,-6.437449141,-6.548937359
31580000000,-6.440964423,-6.539694212
31590000000,-6.444874192,-6.559372495
31600000000,-6.448764877,-6.559601155
31610000000,-6.452947316,-6.544779656
31620000000,-6.457152428,-6.50526746
31630000000,-6.461507951,-6.540464029
31640000000,-6.466050145,-6.505528826
31650000000,-6.470434449,-6.479941314
31660000000,-6.475031512,-6.473120954
31670000000,-6.479639155,-6.423899955
31680000000,-6.484359899,-6.438540628
31690000000,-6.488956852,-6.435456227
31700000000,-6.493632549,-6.412809578
31710000000,-6.498342319,-6.416803506
31720000000,-6.503100621,-6.364030837
31730000000,-6.507626061,-6.420744398
31740000000,-6.512205673,-6.353567014
31750000000,-6.516379539,-6.398182062
31760000000,-6.52065126,-6.370082378
31770000000,-6.524637953,-6.37545447
31780000000,-6.528399043,-6.37739838
31790000000,-6.531785114,-6.385574153
31800000000,-6.535317402,-6.390771832
31810000000,-6.538736092,-6.412801458
31820000000,-6.541929311,-6.406613076
31830000000,-6.545071934,-6.396836728
31840000000,-6.548142695,-6.40257264
31850000000,-6.550934406,-6.403148076
31860000000,-6.553804091,-6.396268543
31870000000,-6.556750979,-6.397529551
31880000000,-6.559453852,-6.413466609
31890000000,-6.56235642,-6.414915227
31900000000,-6.565064007,-6.401170914
31910000000,-6.56783767,-6.401549178
31920000000,-6.570792931,-6.367288846
31930000000,-6.5736219,-6.381398354
31940000000,-6.576447272,-6.368274333
31950000000,-6.579309521,-6.365164396
31960000000,-6.582136772,-6.343746156
31970000000,-6.58533058,-6.350677225
31980000000,-6.587954523,-6.348115216
31990000000,-6.591000481,-6.378987742
32000000000,-6.593802711,-6.336412304
32010000000,-6.596639276,-6.385989744
32020000000,-6.599341558,-6.357546719
32030000000,-6.602097471,-6.363455691
32040000000,-6.604530466,-6.391199118
32050000000,-6.606847362,-6.329889462
32060000000,-6.609066748,-6.404679183
32070000000,-6.611310986,-6.383570742
32080000000,-6.613162702,-6.393616598
32090000000,-6.615061769,-6.429001977
32100000000,-6.616811142,-6.425089554
32110000000,-6.618440407,-6.432418791
32120000000,-6.619937919,-6.426009167
32130000000,-6.621257841,-6.431850157
32140000000,-6.622500105,-6.43455124
32150000000,-6.623623569,-6.415531893
32160000000,-6.624476725,-6.459351594
32170000000,-6.625462602,-6.437279971
32180000000,-6.626406928,-6.417030499
32190000000,-6.627073178,-6.422640703
32200000000,-6.627744502,-6.437838298
32210000000,-6.628434001,-6.396861003
32220000000,-6.629089139,-6.384756535
32230000000,-6.629811804,-6.393982612
32240000000,-6.630389153,-6.403016951
32250000000,-6.63090465,-6.415487255
32260000000,-6.631621803,-6.4328972
32270000000,-6.632183247,-6.446719974
32280000000,-6.632555185,-6.460061508
32290000000,-6.633104599,-6.486137731
32300000000,-6.63370372,-6.464884573
32310000000,-6.634113288,-6.516547964
32320000000,-6.634700795,-6.538233833
32330000000,-6.635074807,-6.579968111
32340000000,-6.635451167,-6.614952892
32350000000,-6.635970568,-6.604857674
32360000000,-6.636319808,-6.668373171
32370000000,-6.636831452,-6.687140413
32380000000,-6.63704915,-6.698520425
32390000000,-6.637359795,-6.690654235
32400000000,-6.637775839,-6.72843287
32410000000,-6.63827338,-6.739187359
32420000000,-6.638649545,-6.740188139
32430000000,-6.6389786,-6.741426331
32440000000,-6.638995869,-6.748990717
32450000000,-6.63932565,-6.726986783
32460000000,-6.639524506,-6.714910011
32470000000,-6.639551166,-6.719155885
32480000000,-6.639697177,-6.705109889
32490000000,-6.639954794,-6.702417506
32500000000,-6.640031504,-6.69394422
32510000000,-6.640112464,-6.656736158
32520000000,-6.640175699,-6.662542097
32530000000,-6.64030299,-6.660931495
32540000000,-6.64030398,-6.685763812
32550000000,-6.6404242,-6.673748507
32560000000,-6.640406929,-6.689085041
32570000000,-6.640634148,-6.675292872
32580000000,-6.640879255,-6.73665146
32590000000,-6.641087158,-6.734221956
32600000000,-6.641433158,-6.778509856
32610000000,-6.641576902,-6.821268911
32620000000,-6.641895492,-6.858063311
32630000000,-6.642111633,-6.886607249
32640000000,-6.642519714,-6.881674915
32650000000,-6.642949828,-6.929030503
32660000000,-6.643669079,-6.956348202
32670000000,-6.644401519,-6.968932205
32680000000,-6.645039048,-6.955216502
32690000000,-6.645771166,-6.989324694
32700000000,-6.64662551,-7.006740332
32710000000,-6.647522471,-6.996526967
32720000000,-6.648529457,-6.986128151
32730000000,-6.649297984,-7.009737437
32740000000,-6.650407088,-6.955538375
32750000000,-6.651326242,-6.984124518
32760000000,-6.6525445,-6.932771228
32770000000,-6.653556064,-6.918753778
32780000000,-6.654941949,-6.850668506
32790000000,-6.656208205,-6.858401716
32800000000,-6.657341006,-6.840199712
32810000000,-6.658259613,-6.806418796
32820000000,-6.659601149,-6.805785273
32830000000,-6.66086919,-6.800635446
32840000000,-6.661993618,-6.770957295
32850000000,-6.663265553,-6.792359245
32860000000,-6.664495454,-6.793351229
32870000000,-6.665570728,-6.759185076
32880000000,-6.666546889,-6.824972609
32890000000,-6.667490267,-6.790805657
32900000000,-6.668358411,-6.795026044
32910000000,-6.669281097,-6.845395597
32920000000,-6.670515634,-6.84560613
32930000000,-6.671744806,-6.848358968
32940000000,-6.673082731,-6.896036042
32950000000,-6.67415814,-6.877594172
32960000000,-6.675642627,-6.963780175
32970000000,-6.677282919,-6.918550872
32980000000,-6.67872122,-6.95750308
32990000000,-6.680005066,-6.945223619
33000000000,-6.681751341,-6.970999308
33010000000,-6.683284858,-6.958011394
33020000000,-6.685027423,-6.986570987
33030000000,-6.687006196,-6.946700291
33040000000,-6.689056262,-6.922871703
33050000000,-6.691510774,-6.947037618
33060000000,-6.693708787,-6.923500434
33070000000,-6.696283805,-6.883852546
33080000000,-6.698771667,-6.869906352
33090000000,-6.701313703,-6.859612789
33100000000,-6.703979105,-6.821634631
33110000000,-6.706663247,-6.807378807
33120000000,-6.709473035,-6.767785053
33130000000,-6.712215066,-6.770493101
33140000000,-6.715042916,-6.737172685
33150000000,-6.71816699,-6.710573541
33160000000,-6.720870246,-6.730485401
33170000000,-6.723777697,-6.702948
33180000000,-6.726893224,-6.709724603
33190000000,-6.729888968,-6.672282599
33200000000,-6.732750429,-6.69239291
33210000000,-6.735709136,-6.687026455
33220000000,-6.738707845,-6.720954157
33230000000,-6.741596513,-6.711336935
33240000000,-6.744469636,-6.714925711
33250000000,-6.747314997,-6.728341405
33260000000,-6.750246946,-6.715805659
33270000000,-6.752939672,-6.737431707
33280000000,-6.755864507,-6.755209008
33290000000,-6.758540652,-6.803574886
33300000000,-6.761879249,-6.755386665
33310000000,-6.765188762,-6.771701668
33320000000,-6.768526734,-6.75630722
33330000000,-6.771833857,-6.746040643
33340000000,-6.775121076,-6.773669568
33350000000,-6.778920108,-6.739128792
33360000000,-6.782360774,-6.76155529
33370000000,-6.785926544,-6.709454332
33380000000,-6.78944467,-6.716071186
33390000000,-6.793183573,-6.739661121
33400000000,-6.796955008,-6.709069406
33410000000,-6.800843608,-6.68477131
33420000000,-6.804805783,-6.652442102
33430000000,-6.808460922,-6.60695953
33440000000,-6.812452808,-6.636906033
33450000000,-6.816332552,-6.632239452
33460000000,-6.820294967,-6.589577632
33470000000,-6.824317188,-6.61186842
33480000000,-6.828380535,-6.600109663
33490000000,-6.832409007,-6.592919206
33500000000,-6.836564454,-6.594364897
33510000000,-6.840836121,-6.581881439
33520000000,-6.844981091,-6.585451242
33530000000,-6.849046842,-6.606884425
33540000000,-6.853026965,-6.609727963
33550000000,-6.856993578,-6.602898831
33560000000,-6.86083084,-6.594154005
33570000000,-6.864755761,-6.588470458
33580000000,-6.868468899,-6.600745166
33590000000,-6.872357371,-6.628455178
33600000000,-6.875987492,-6.573384774
33610000000,-6.879512405,-6.56866686
33620000000,-6.882879711,-6.583476031
33630000000,-6.886301647,-6.586736882
33640000000,-6.889703481,-6.565534006
33650000000,-6.893106281,-6.616251998
33660000000,-6.896457962,-6.569655453
33670000000,-6.899937364,-6.565408965
33680000000,-6.903391084,-6.581147654
33690000000,-6.906868348,-6.582824169
33700000000,-6.910331289,-6.595298698
33710000000,-6.913873902,-6.564421078
33720000000,-6.917586743,-6.573681146
33730000000,-6.921142408,-6.574278739
33740000000,-6.925082466,-6.581093693
33750000000,-6.928773492,-6.612515844
33760000000,-6.932730016,-6.576755622
33770000000,-6.936757046,-6.653189406
33780000000,-6.940949635,-6.637559119
33790000000,-6.945117664,-6.616199247
33800000000,-6.949627053,-6.595604281
33810000000,-6.953981221,-6.673578707
33820000000,-6.958291034,-6.649177016
33830000000,-6.962426517,-6.626333695
33840000000,-6.96679066,-6.656263233
33850000000,-6.970881178,-6.641018738
33860000000,-6.974923034,-6.611509131
33870000000,-6.979202623,-6.60772262
33880000000,-6.983034654,-6.602647408
33890000000,-6.987090171,-6.573931701
33900000000,-6.991018256,-6.585163703
33910000000,-6.994600457,-6.612961619
33920000000,-6.998258022,-6.626003654
33930000000,-7.001898381,-6.63452135
33940000000,-7.005146957,-6.579170687
33950000000,-7.008616906,-6.639159253
33960000000,-7.011626145,-6.677095311
33970000000,-7.015009516,-6.634337123
33980000000,-7.01817074,-6.634472953
33990000000,-7.021339309,-6.683921064
34000000000,-7.02432475,-6.691159718
34010000000,-7.027366255,-6.70431709
34020000000,-7.030181426,-6.75723145
34030000000,-7.033297052,-6.799162363
34040000000,-7.036428699,-6.818337312
34050000000,-7.039408021,-6.842083782
34060000000,-7.042440502,-6.895999258
34070000000,-7.04565957,-6.888701223
34080000000,-7.048749465,-6.934867163
34090000000,-7.052027007,-6.955504563
34100000000,-7.055609774,-6.966563031
34110000000,-7.058821557,-6.985156895
34120000000,-7.062380143,-6.977514327
34130000000,-7.065699359,-6.997293481
34140000000,-7.069176397,-7.037222509
34150000000,-7.072568545,-6.997299563
34160000000,-7.075860131,-7.015862797
34170000000,-7.07934392,-7.037020363
34180000000,-7.08277643,-7.018793795
34190000000,-7.086143433,-7.007268887
34200000000,-7.089384576,-6.985643775
34210000000,-7.092823028,-6.981499598
34220000000,-7.095764869,-6.968827491
34230000000,-7.09885874,-6.974768594
34240000000,-7.101928352,-6.981714043
34250000000,-7.104822188,-7.016354975
34260000000,-7.107694857,-6.982572446
34270000000,-7.110496526,-7.042103771
34280000000,-7.113287743,-7.018690539
34290000000,-7.115613719,-7.129265422
34300000000,-7.11811689,-7.17514109
34310000000,-7.120545045,-7.202490214
34320000000,-7.122745402,-7.238085466
34330000000,-7.125244301,-7.269109514
34340000000,-7.127596756,-7.360865032
34350000000,-7.130062444,-7.353065761
34360000000,-7.132532582,-7.396728667
34370000000,-7.135231571,-7.398627409
34380000000,-7.137764749,-7.434695998
34390000000,-7.140092907,-7.478948443
34400000000,-7.142672142,-7.513018753
34410000000,-7.144975313,-7.528660938
34420000000,-7.147695256,-7.468799006
34430000000,-7.150413164,-7.543376021
34440000000,-7.152992735,-7.499055922
34450000000,-7.155609479,-7.503430476
34460000000,-7.158226379,-7.519577822
34470000000,-7.160773097,-7.513716099
34480000000,-7.163548186,-7.504083445
34490000000,-7.166106577,-7.520878001
34500000000,-7.168634454,-7.506797905
34510000000,-7.171432284,-7.487391296
34520000000,-7.174074127,-7.47001595
34530000000,-7.176612392,-7.477808274
34540000000,-7.179043426,-7.463104351
34550000000,-7.181497685,-7.452700268
34560000000,-7.183904146,-7.456352107
34570000000,-7.186317689,-7.475565953
34580000000,-7.188632315,-7.50802789
34590000000,-7.190958583,-7.500904004
34600000000,-7.193377291,-7.522726564
34610000000,-7.196018228,-7.528157187
34620000000,-7.19842355,-7.567572443
34630000000,-7.200773347,-7.558640007
34640000000,-7.203241293,-7.60618755
34650000000,-7.205365451,-7.623332746
34660000000,-7.207757117,-7.661333267
34670000000,-7.210060415,-7.642506787
34680000000,-7.212123356,-7.681300228
34690000000,-7.214485331,-7.695865551
34700000000,-7.216653989,-7.701506878
34710000000,-7.218986628,-7.724983526
34720000000,-7.221116112,-7.71731481
34730000000,-7.223345449,-7.739610047
34740000000,-7.225564164,-7.718638554
34750000000,-7.227738807,-7.720119646
34760000000,-7.230178628,-7.720132641
34770000000,-7.232001475,-7.684993779
34780000000,-7.23401891,-7.687839455
34790000000,-7.23601428,-7.737568091
34800000000,-7.238369814,-7.672898164
34810000000,-7.240522366,-7.663438148
34820000000,-7.242867031,-7.623596518
34830000000,-7.24523493,-7.639421749
34840000000,-7.247441606,-7.606372317
34850000000,-7.249795322,-7.597680685
34860000000,-7.252276125,-7.610823265
34870000000,-7.254639747,-7.587546818
34880000000,-7.257447174,-7.597853378
34890000000,-7.260404714,-7.576714983
34900000000,-7.263543486,-7.558253666
34910000000,-7.266432295,-7.573461464
34920000000,-7.269190537,-7.572790411
34930000000,-7.272059846,-7.542502708
34940000000,-7.275004874,-7.568114014
34950000000,-7.277718844,-7.562618836
34960000000,-7.280112581,-7.591841609
34970000000,-7.282845927,-7.58658677
34980000000,-7.28574031,-7.575768755
34990000000,-7.288555223,-7.565101998
35000000000,-7.291131742,-7.563270936
35010000000,-7.293461274,-7.546790003
35020000000,-7.295698014,-7.566709901
35030000000,-7.297524066,-7.546069426
35040000000,-7.299543849,-7.53992285
35050000000,-7.301397901,-7.526964079
35060000000,-7.303119537,-7.524447019
35070000000,-7.304796614,-7.484795577
35080000000,-7.306373734,-7.511843656
35090000000,-7.307846424,-7.534605165
35100000000,-7.309533781,-7.446523534
35110000000,-7.310982722,-7.475943806
35120000000,-7.312558256,-7.431017131
35130000000,-7.314250313,-7.429103063
35140000000,-7.315755518,-7.385611157
35150000000,-7.317682217,-7.385510965
35160000000,-7.319685854,-7.396222042
35170000000,-7.32172143,-7.392793941
35180000000,-7.323724245,-7.342316217
35190000000,-7.326277561,-7.337380391
35200000000,-7.328966255,-7.37127841
35210000000,-7.331760557,-7.306380572
35220000000,-7.334892082,-7.327017177
35230000000,-7.33804644,-7.325778523
35240000000,-7.34123318,-7.30421491
35250000000,-7.344446802,-7.287466637
35260000000,-7.347647505,-7.294964003
35270000000,-7.350625633,-7.310661031
35280000000,-7.353805119,-7.266444191
35290000000,-7.356492339,-7.253517647
35300000000,-7.359013036,-7.25490458
35310000000,-7.36114605,-7.194178174
35320000000,-7.363270947,-7.243321612
35330000000,-7.365495464,-7.241808077
35340000000,-7.367047617,-7.229800753
35350000000,-7.368400668,-7.253112777
35360000000,-7.369686682,-7.24655315
35370000000,-7.37112886,-7.220173468
35380000000,-7.372299722,-7.202964561
35390000000,-7.373381092,-7.222337256
35400000000,-7.374566767,-7.143102383
35410000000,-7.375551254,-7.193710769
35420000000,-7.376949625,-7.147823243
35430000000,-7.378297671,-7.150240634
35440000000,-7.380059584,-7.152971545
35450000000,-7.381896255,-7.110340722
35460000000,-7.383859386,-7.118665268
35470000000,-7.385952674,-7.152352309
35480000000,-7.387989988,-7.102038972
35490000000,-7.390425169,-7.097412384
35500000000,-7.392938211,-7.138649672
35510000000,-7.395359479,-7.111177961
35520000000,-7.398230671,-7.11199929
35530000000,-7.401268237,-7.093503598
35540000000,-7.404631471,-7.091296419
35550000000,-7.408234117,-7.073039736
35560000000,-7.411908753,-7.068765533
35570000000,-7.415460406,-7.061355793
35580000000,-7.41894786,-7.091382499
35590000000,-7.422472903,-7.054707635
35600000000,-7.425923257,-7.094213351
35610000000,-7.429176809,-7.062135096
35620000000,-7.432227551,-7.054346451
35630000000,-7.435200234,-7.056655287
35640000000,-7.437785115,-7.038959476
35650000000,-7.440219404,-7.045596889
35660000000,-7.442465812,-7.023765397
35670000000,-7.444692344,-6.991672871
35680000000,-7.446655977,-7.052857184
35690000000,-7.448687053,-7.026861661
35700000000,-7.450669826,-7.028616109
35710000000,-7.452393414,-6.997448616
35720000000,-7.454208803,-7.01791672
35730000000,-7.455969287,-7.022617962
35740000000,-7.457857253,-7.045269877
35750000000,-7.459825734,-7.062280006
35760000000,-7.461787862,-7.015935886
35770000000,-7.46394045,-7.039028809
35780000000,-7.466506348,-7.013277687
35790000000,-7.468859946,-7.06435557
35800000000,-7.471625785,-7.101936692
35810000000,-7.474307075,-7.115765283
35820000000,-7.477336399,-7.097545577
35830000000,-7.480473901,-7.095391806
35840000000,-7.483764625,-7.109408203
35850000000,-7.487523067,-7.105188998
35860000000,-7.491149689,-7.078083329
35870000000,-7.494721883,-7.161325457
35880000000,-7.498400606,-7.162481978
35890000000,-7.502158352,-7.209779485
35900000000,-7.505758609,-7.187834574
35910000000,-7.50913546,-7.174893839
35920000000,-7.512281668,-7.205513874
35930000000,-7.515547073,-7.165231273
35940000000,-7.518490429,-7.179239192
35950000000,-7.521104389,-7.153448922
35960000000,-7.523700862,-7.178273072
35970000000,-7.52609109,-7.210455144
35980000000,-7.528420989,-7.244088646
35990000000,-7.530494015,-7.20388708
36000000000,-7.532581358,-7.167893952
36010000000,-7.534727227,-7.202342765
36020000000,-7.536513134,-7.16254673
36030000000,-7.538455394,-7.220274158
36040000000,-7.540566941,-7.211040009
36050000000,-7.542569739,-7.238604893
36060000000,-7.54472911,-7.222439419
36070000000,-7.547159863,-7.248714199
36080000000,-7.549400265,-7.248569842
36090000000,-7.55162239,-7.302346959
36100000000,-7.554344637,-7.27349616
36110000000,-7.557022677,-7.291045578
36120000000,-7.559871156,-7.334012816
36130000000,-7.562958249,-7.336758373
36140000000,-7.566168791,-7.38071276
36150000000,-7.569293243,-7.414586483
36160000000,-7.572323122,-7.442100052
36170000000,-7.575224667,-7.417353975
36180000000,-7.578074972,-7.515378761
36190000000,-7.581103881,-7.520693742
36200000000,-7.583750074,-7.537565706
36210000000,-7.586542113,-7.592001128
36220000000,-7.589170272,-7.602485757
36230000000,-7.591635766,-7.615875342
36240000000,-7.59409231,-7.655865631
36250000000,-7.596539685,-7.619512374
36260000000,-7.598887105,-7.634751318
36270000000,-7.601190386,-7.651408225
36280000000,-7.603498364,-7.664022117
36290000000,-7.605696053,-7.676759951
36300000000,-7.607706393,-7.626959863
36310000000,-7.610043322,-7.660939989
36320000000,-7.61198037,-7.711788464
36330000000,-7.613914684,-7.669743424
36340000000,-7.616059083,-7.622323006
36350000000,-7.61786754,-7.652645344
36360000000,-7.619888265,-7.685620868
36370000000,-7.621620778,-7.667697491
36380000000,-7.623408783,-7.694141189
36390000000,-7.625161719,-7.748967983
36400000000,-7.627167814,-7.72457389
36410000000,-7.628894283,-7.74707493
36420000000,-7.630869491,-7.811637121
36430000000,-7.632838781,-7.849676483
36440000000,-7.634815239,-7.868928004
36450000000,-7.63684695,-7.910240924
36460000000,-7.6390318,-7.930280431
36470000000,-7.641012554,-7.909508991
36480000000,-7.643309778,-8.005479073
36490000000,-7.64536089,-8.006893146
36500000000,-7.647228092,-7.969223677
36510000000,-7.649318682,-8.041383135
36520000000,-7.651462655,-8.082283991
36530000000,-7.653653028,-8.132387878
36540000000,-7.65607911,-8.169626867
36550000000,-7.658632197,-8.187604639
36560000000,-7.661259589,-8.182344871
36570000000,-7.66412449,-8.202031244
36580000000,-7.666692793,-8.202387435
36590000000,-7.669745085,-8.209347124
36600000000,-7.672577961,-8.17561399
36610000000,-7.675682288,-8.174670089
36620000000,-7.678915537,-8.150203963
36630000000,-7.682180837,-8.120578785
36640000000,-7.685448305,-8.107756339
36650000000,-7.688693333,-8.108368407
36660000000,-7.691719706,-8.085586772
36670000000,-7.694874773,-8.072063219
36680000000,-7.697783976,-8.100049529
36690000000,-7.700754535,-8.096078822
36700000000,-7.703615469,-8.067977531
36710000000,-7.706189012,-8.078577217
36720000000,-7.70880202,-8.089946405
36730000000,-7.711355627,-8.094343619
36740000000,-7.71370891,-8.111847384
36750000000,-7.715707939,-8.110596224
36760000000,-7.717947329,-8.113358663
36770000000,-7.720075854,-8.198453227
36780000000,-7.722463743,-8.205934037
36790000000,-7.724692698,-8.223300125
36800000000,-7.726784341,-8.197014959
36810000000,-7.729218555,-8.226431986
36820000000,-7.731808726,-8.26378465
36830000000,-7.73434089,-8.261226398
36840000000,-7.7372366,-8.345610675
36850000000,-7.740370411,-8.332520927
36860000000,-7.743823825,-8.298413554
36870000000,-7.747339939,-8.32991925
36880000000,-7.750979069,-8.324506363
36890000000,-7.754794934,-8.274704856
36900000000,-7.75865431,-8.245454694
36910000000,-7.762872754,-8.198885842
36920000000,-7.767158229,-8.192318264
36930000000,-7.771740243,-8.153841925
36940000000,-7.776495247,-8.082796919
36950000000,-7.781194984,-8.108539635
36960000000,-7.78580437,-8.062242125
36970000000,-7.790256382,-8.039418795
36980000000,-7.794360833,-7.977634053
36990000000,-7.798329445,-7.978652305
37000000000,-7.802280773,-7.973817957
37010000000,-7.806051216,-7.922105417
37020000000,-7.809805713,-7.932579092
37030000000,-7.813259033,-7.960120742
37040000000,-7.816617037,-7.925520862
37050000000,-7.819880828,-7.954161809
37060000000,-7.822876473,-7.96851543
37070000000,-7.825797743,-7.957683572
37080000000,-7.828722843,-7.976808081
37090000000,-7.831273208,-7.988250805
37100000000,-7.834004809,-8.008873591
37110000000,-7.836879924,-7.997864481
37120000000,-7.83955714,-8.043434611
37130000000,-7.842496284,-8.024508961
37140000000,-7.845276843,-8.007276943
37150000000,-7.848342888,-7.999167969
37160000000,-7.8514279,-7.970201451
37170000000,-7.854883661,-7.909526801
37180000000,-7.858134729,-7.94013343
37190000000,-7.861561559,-7.897870739
37200000000,-7.865243579,-7.861996276
37210000000,-7.868987938,-7.8500208
37220000000,-7.872786077,-7.816411902
37230000000,-7.876977084,-7.793067175
37240000000,-7.881154429,-7.77449421
37250000000,-7.885438576,-7.762100601
37260000000,-7.889685877,-7.769013938
37270000000,-7.893612694,-7.725731814
37280000000,-7.897338799,-7.690857838
37290000000,-7.900843916,-7.654962287
37300000000,-7.904711554,-7.659226938
37310000000,-7.908176525,-7.6287942
37320000000,-7.911187145,-7.626736478
37330000000,-7.914133173,-7.656536179
37340000000,-7.917335059,-7.612995708
37350000000,-7.919793441,-7.648677473
37360000000,-7.921796116,-7.564943617
37370000000,-7.923792931,-7.558777513
37380000000,-7.925578572,-7.57117156
37390000000,-7.92685907,-7.542315261
37400000000,-7.928245927,-7.53727812
37410000000,-7.929601339,-7.54088964
37420000000,-7.930618602,-7.542129323
37430000000,-7.931410048,-7.546286674
37440000000,-7.932247203,-7.514651195
37450000000,-7.932928252,-7.553450506
37460000000,-7.93380715,-7.546522301
37470000000,-7.934962217,-7.559186622
37480000000,-7.935923237,-7.505583513
37490000000,-7.937017181,-7.510223021
37500000000,-7.93885986,-7.527205191
37510000000,-7.940361205,-7.538650067
37520000000,-7.941852501,-7.529387695
37530000000,-7.943287047,-7.574086852
37540000000,-7.944735577,-7.581104
37550000000,-7.946529356,-7.591616514
37560000000,-7.948352902,-7.631471159
37570000000,-7.950041988,-7.602474697
37580000000,-7.951731676,-7.662113892
37590000000,-7.953592752,-7.657955506
37600000000,-7.95509595,-7.679896303
37610000000,-7.956542204,-7.697763036
37620000000,-7.957979606,-7.70644995
37630000000,-7.959100591,-7.689185542
37640000000,-7.960429519,-7.691357504
37650000000,-7.961305867,-7.626013528
37660000000,-7.962172517,-7.619531306
37670000000,-7.962825001,-7.631788531
37680000000,-7.963071654,-7.618002894
37690000000,-7.963172247,-7.597942088
37700000000,-7.963182697,-7.509583629
