Frequency(Hz),Amp(dB),原始数据
31920000000,-6.261671876,-6.833358846
31930000000,-6.262552402,-6.895738354
31940000000,-6.263505262,-6.943974333
31950000000,-6.264752084,-6.960774396
31960000000,-6.265853807,-6.944896156
31970000000,-6.267025203,-6.972127225
31980000000,-6.268167839,-6.968425216
31990000000,-6.269440984,-6.987687742
32000000000,-6.270816982,-6.918872304
32010000000,-6.272151838,-6.938269744
32020000000,-6.273799648,-6.932046719
32030000000,-6.275596667,-6.893805691
32040000000,-6.277426395,-6.839489118
32050000000,-6.279315302,-6.795059462
32060000000,-6.281376898,-6.772699183
32070000000,-6.283269278,-6.755170742
32080000000,-6.285276772,-6.740166598
32090000000,-6.287528251,-6.684081977
32100000000,-6.289616368,-6.706269554
32110000000,-6.291866588,-6.628898791
32120000000,-6.293825507,-6.619479167
32130000000,-6.295898645,-6.603860157
32140000000,-6.297816035,-6.61860124
32150000000,-6.299500855,-6.636961893
32160000000,-6.301435418,-6.671801594
32170000000,-6.303289939,-6.681119971
32180000000,-6.305364818,-6.685610499
32190000000,-6.307249157,-6.744460703
32200000000,-6.309227819,-6.760368298
32210000000,-6.311194001,-6.780281003
32220000000,-6.312779592,-6.811776535
32230000000,-6.314569945,-6.842352612
32240000000,-6.316209605,-6.846576951
32250000000,-6.317928519,-6.893547255
32260000000,-6.319627632,-6.9035272
32270000000,-6.321076916,-6.912399974
32280000000,-6.323099406,-6.903211508
32290000000,-6.325048067,-6.868377731
32300000000,-6.326829851,-6.858464573
32310000000,-6.328656001,-6.792027964
32320000000,-6.330512553,-6.744133833
32330000000,-6.332490083,-6.702358111
32340000000,-6.334676795,-6.698592892
32350000000,-6.336888407,-6.625307674
32360000000,-6.338967748,-6.580263171
32370000000,-6.341075472,-6.508420413
32380000000,-6.3432991,-6.509440425
32390000000,-6.345605172,-6.472854235
32400000000,-6.347909457,-6.41266287
32410000000,-6.350126345,-6.372217359
32420000000,-6.352341404,-6.363888139
32430000000,-6.354406439,-6.348716331
32440000000,-6.356652804,-6.364050717
32450000000,-6.358879017,-6.365446783
32460000000,-6.360747471,-6.356790011
32470000000,-6.362627799,-6.392385885
32480000000,-6.364493056,-6.394839889
32490000000,-6.36634796,-6.386287506
32500000000,-6.368018036,-6.42720422
32510000000,-6.369706835,-6.421866158
32520000000,-6.371341327,-6.439862097
32530000000,-6.372792689,-6.478221495
32540000000,-6.37414398,-6.468153812
32550000000,-6.375383094,-6.474298507
32560000000,-6.376307431,-6.473955041
32570000000,-6.377228118,-6.447452872
32580000000,-6.377903928,-6.44484146
32590000000,-6.378878364,-6.398161956
32600000000,-6.379563108,-6.411359856
32610000000,-6.380151023,-6.378688911
32620000000,-6.381025794,-6.363323311
32630000000,-6.381792085,-6.333887249
32640000000,-6.382589714,-6.253424915
32650000000,-6.383435405,-6.265600503
32660000000,-6.384538778,-6.195828202
32670000000,-6.385729911,-6.198382205
32680000000,-6.386498093,-6.140576502
32690000000,-6.387422271,-6.104604694
32700000000,-6.388361943,-6.107270332
32710000000,-6.389463929,-6.108456967
32720000000,-6.390566493,-6.119388151
32730000000,-6.391748235,-6.059297437
32740000000,-6.392818796,-6.062008375
32750000000,-6.39371187,-6.060444518
32760000000,-6.394937415,-6.062461228
32770000000,-6.395575863,-6.059483778
32780000000,-6.396521195,-6.043738506
32790000000,-6.39718735,-6.076331716
32800000000,-6.397892061,-6.047849712
32810000000,-6.398346246,-6.073498796
32820000000,-6.398807078,-6.051635273
32830000000,-6.399163311,-6.071355446
32840000000,-6.399316231,-6.083607295
32850000000,-6.3993848,-6.082569245
32860000000,-6.39919862,-6.061951229
32870000000,-6.399021783,-6.056645076
32880000000,-6.398382718,-6.048022609
32890000000,-6.397624438,-6.054535657
32900000000,-6.397085095,-6.031516044
32910000000,-6.396343258,-6.043765597
32920000000,-6.395883272,-6.01097613
32930000000,-6.395432595,-6.024488968
32940000000,-6.394734892,-6.039326042
32950000000,-6.394090903,-6.031464172
32960000000,-6.393384135,-6.012770175
32970000000,-6.392570507,-5.992150872
32980000000,-6.391866597,-6.02764308
32990000000,-6.391101046,-6.001023619
33000000000,-6.39051727,-6.022709308
33010000000,-6.389933501,-6.039681394
33020000000,-6.389115162,-6.056720987
33030000000,-6.388658608,-6.054580291
33040000000,-6.38845385,-6.057261703
33050000000,-6.388280925,-6.070847618
33060000000,-6.388205169,-6.063180434
33070000000,-6.387900589,-6.067742546
33080000000,-6.387723376,-6.096206352
33090000000,-6.387882698,-6.079162789
33100000000,-6.387680512,-6.101204631
33110000000,-6.387989981,-6.079198807
33120000000,-6.38823198,-6.067615053
33130000000,-6.388560141,-6.067863101
33140000000,-6.388781409,-6.014592685
33150000000,-6.389060708,-6.033623541
33160000000,-6.389144618,-6.043605401
33170000000,-6.389102471,-6.071148
33180000000,-6.389286842,-6.037274603
33190000000,-6.389232737,-6.062242599
33200000000,-6.389200378,-6.06833291
33210000000,-6.389127578,-6.025636455
33220000000,-6.388991614,-6.060914157
33230000000,-6.388536312,-6.026956935
33240000000,-6.38821245,-6.063485711
33250000000,-6.387906103,-6.069861405
33260000000,-6.387609559,-6.049095659
33270000000,-6.387064496,-6.148241707
33280000000,-6.386555864,-6.160669008
33290000000,-6.386178089,-6.165454886
33300000000,-6.385748495,-6.191196665
33310000000,-6.385793989,-6.232711668
33320000000,-6.386000905,-6.23044722
33330000000,-6.386245264,-6.276360643
33340000000,-6.386602332,-6.300659568
33350000000,-6.387341716,-6.320608792
33360000000,-6.387798513,-6.34092529
33370000000,-6.388771368,-6.338044332
33380000000,-6.389515775,-6.361311186
33390000000,-6.39036302,-6.351461121
33400000000,-6.391522445,-6.330089406
33410000000,-6.392858734,-6.35419131
33420000000,-6.394429803,-6.325112102
33430000000,-6.395845294,-6.32771953
33440000000,-6.397222104,-6.327026033
33450000000,-6.398571799,-6.279739452
33460000000,-6.400133962,-6.254017632
33470000000,-6.401332464,-6.26815842
33480000000,-6.402448023,-6.278299663
33490000000,-6.403788404,-6.249279206
33500000000,-6.404906011,-6.254324897
33510000000,-6.406194362,-6.249121439
33520000000,-6.407302247,-6.265291242
33530000000,-6.408104732,-6.279894425
33540000000,-6.409231488,-6.286987963
33550000000,-6.410095035,-6.303458831
33560000000,-6.411195513,-6.317824005
33570000000,-6.412245912,-6.301420458
33580000000,-6.41333719,-6.391885166
33590000000,-6.414484607,-6.414125178
33600000000,-6.415641362,-6.429144774
33610000000,-6.416827832,-6.48017686
33620000000,-6.417999108,-6.536206031
33630000000,-6.419463406,-6.544466882
33640000000,-6.421143481,-6.604644006
33650000000,-6.422741859,-6.629061998
33660000000,-6.424742334,-6.635655453
33670000000,-6.426627113,-6.618268965
33680000000,-6.428892592,-6.647947654
33690000000,-6.431214278,-6.635704169
33700000000,-6.433608626,-6.641218698
33710000000,-6.436129228,-6.633291078
33720000000,-6.438424783,-6.654831146
33730000000,-6.440851101,-6.613188739
33740000000,-6.443549301,-6.589873693
33750000000,-6.446276758,-6.615425844
33760000000,-6.448837052,-6.533475622
33770000000,-6.451575388,-6.577129406
33780000000,-6.454687977,-6.540609119
33790000000,-6.457746358,-6.539249247
33800000000,-6.460960118,-6.512774281
33810000000,-6.46416514,-6.533838707
33820000000,-6.467444954,-6.522457016
33830000000,-6.470455311,-6.513333695
33840000000,-6.473567243,-6.555983233
33850000000,-6.476603489,-6.550248738
33860000000,-6.479664843,-6.598069131
33870000000,-6.48277398,-6.56301262
33880000000,-6.486024102,-6.584427408
33890000000,-6.489246452,-6.657501701
33900000000,-6.492596346,-6.683643703
33910000000,-6.495716236,-6.741821619
33920000000,-6.498856162,-6.806053654
33930000000,-6.502085818,-6.80513135
33940000000,-6.505242484,-6.832620687
33950000000,-6.508321026,-6.804249253
33960000000,-6.511415743,-6.810215311
33970000000,-6.514743435,-6.828347123
33980000000,-6.517907876,-6.835342953
33990000000,-6.521004987,-6.802701064
34000000000,-6.524116508,-6.822099718
34010000000,-6.527172084,-6.76919709
34020000000,-6.53016635,-6.80295145
34030000000,-6.533144188,-6.798742363
34040000000,-6.536213774,-6.760647312
34050000000,-6.539297519,-6.757623782
34060000000,-6.54230598,-6.694559258
34070000000,-6.545436907,-6.704901223
34080000000,-6.548582883,-6.715787163
34090000000,-6.551892686,-6.666034563
34100000000,-6.555042789,-6.690483031
34110000000,-6.558142361,-6.667636895
34120000000,-6.561534113,-6.669164327
34130000000,-6.565088706,-6.662633481
34140000000,-6.568660417,-6.692542509
34150000000,-6.57226749,-6.688499563
34160000000,-6.575911337,-6.672732797
34170000000,-6.579388242,-6.722300363
34180000000,-6.58307457,-6.733693795
34190000000,-6.586753885,-6.753928887
34200000000,-6.590366435,-6.765793775
34210000000,-6.594173631,-6.784719598
34220000000,-6.597668789,-6.751747491
34230000000,-6.601360197,-6.782128594
34240000000,-6.604867548,-6.832584043
34250000000,-6.608317565,-6.844514975
34260000000,-6.611811691,-6.803932446
34270000000,-6.614784717,-6.801993771
34280000000,-6.617811512,-6.793200539
34290000000,-6.620850905,-6.772975422
34300000000,-6.62369498,-6.80108109
34310000000,-6.626281729,-6.785310214
34320000000,-6.734923275,-6.750985466
34330000000,-6.736890759,-6.769649514
34340000000,-6.738858387,-6.772445032
34350000000,-6.740826158,-6.671165761
34360000000,-6.742794071,-6.702018667
34370000000,-6.744762128,-6.657577409
34380000000,-6.746730329,-6.641455998
34390000000,-6.748698672,-6.643388443
34400000000,-6.750667158,-6.638138753
34410000000,-6.752635788,-6.676530938
34420000000,-6.754604561,-6.630399006
34430000000,-6.756573476,-6.638036021
34440000000,-6.758542535,-6.634035922
34450000000,-6.760511737,-6.667660476
34460000000,-6.762481083,-6.630887822
34470000000,-6.764450571,-6.616836099
34480000000,-6.766420203,-6.653023445
34490000000,-6.768389977,-6.649608001
34500000000,-6.770359895,-6.678247905
34510000000,-6.772329956,-6.660331296
34520000000,-6.77430016,-6.63791595
34530000000,-6.776270508,-6.692378274
34540000000,-6.778240998,-6.646144351
34550000000,-6.780211632,-6.692950268
34560000000,-6.782182408,-6.656482107
34570000000,-6.784153328,-6.662005953
34580000000,-6.786124391,-6.62649789
34590000000,-6.788095597,-6.641554004
34600000000,-6.790066947,-6.614796564
34610000000,-6.792038439,-6.596407187
34620000000,-6.794010075,-6.625282443
34630000000,-6.795981853,-6.587760007
34640000000,-6.797953775,-6.58367755
34650000000,-6.79992584,-6.593922746
34660000000,-6.801898048,-6.573453267
34670000000,-6.803870399,-6.591406787
34680000000,-6.805842894,-6.566620228
34690000000,-6.807815531,-6.583745551
34700000000,-6.809788312,-6.610056878
34710000000,-6.811761236,-6.576203526
34720000000,-6.813734303,-6.54213481
34730000000,-6.815707513,-6.598950047
34740000000,-6.817680866,-6.603208554
34750000000,-6.819654363,-6.571959646
34760000000,-6.821628002,-6.604412641
34770000000,-6.823601785,-6.663143779
34780000000,-6.825575711,-6.684949455
34790000000,-6.82754978,-6.687388091
34800000000,-6.829523992,-6.711298164
34810000000,-6.831498347,-6.704318148
34820000000,-6.833472845,-6.670416518
34830000000,-6.835447487,-6.702881749
34840000000,-6.837422272,-6.686782317
34850000000,-6.839397199,-6.671160685
34860000000,-6.84137227,-6.675363265
34870000000,-6.843347484,-6.694796818
34880000000,-6.845322842,-6.695783378
34890000000,-6.847298342,-6.698144983
34900000000,-6.849273986,-6.664623666
34910000000,-6.851249772,-6.635821464
34920000000,-6.853225702,-6.667190411
34930000000,-6.855201775,-6.667502708
34940000000,-6.857177991,-6.644094014
34950000000,-6.85915435,-6.628618836
34960000000,-6.861130853,-6.654361609
34970000000,-6.863107498,-6.65736677
34980000000,-6.865084287,-6.617348755
34990000000,-6.867061219,-6.641901998
35000000000,-6.869038294,-6.647740936
35010000000,-6.871015512,-6.652580003
35020000000,-6.872992873,-6.647169901
35030000000,-6.874970378,-6.668109426
35040000000,-6.876948025,-6.68451285
35050000000,-6.878925816,-6.661864079
35060000000,-6.88090375,-6.690797019
35070000000,-6.882881826,-6.722255577
35080000000,-6.884860047,-6.737813656
35090000000,-6.88683841,-6.728075165
35100000000,-6.888816916,-6.696013534
35110000000,-6.890795566,-6.742573806
35120000000,-6.892774358,-6.775227131
35130000000,-6.894753294,-6.725363063
35140000000,-6.896732373,-6.751431157
35150000000,-6.898711595,-6.768730965
35160000000,-6.90069096,-6.763052042
35170000000,-6.902670469,-6.770853941
35180000000,-6.90465012,-6.794426217
35190000000,-6.906629915,-6.787230391
35200000000,-6.908609853,-6.78326841
35210000000,-6.910589934,-6.756450572
35220000000,-6.912570158,-6.761547177
35230000000,-6.914550525,-6.761448523
35240000000,-6.916531035,-6.75641491
35250000000,-6.918511689,-6.744426637
35260000000,-6.920492486,-6.739874003
35270000000,-6.922473425,-6.763001031
35280000000,-6.924454508,-6.770294191
35290000000,-6.926435734,-6.757167647
35300000000,-6.928417104,-6.74747458
35310000000,-6.930398616,-6.724188174
35320000000,-6.932380271,-6.722131612
35330000000,-6.93436207,-6.757518077
35340000000,-6.936344012,-6.778230753
35350000000,-6.938326097,-6.810352777
35360000000,-6.940308325,-6.77365315
35370000000,-6.942290696,-6.795963468
35380000000,-6.94427321,-6.826894561
35390000000,-6.946255868,-6.821037256
35400000000,-6.948238669,-6.819522383
35410000000,-6.950221612,-6.815910769
35420000000,-6.952204699,-6.836933243
35430000000,-6.954187929,-6.810500634
35440000000,-6.956171303,-6.833731545
35450000000,-6.958154819,-6.834170722
35460000000,-6.960138478,-6.873655268
35470000000,-6.962122281,-6.855692309
35480000000,-6.964106227,-6.867708972
35490000000,-6.966090316,-6.877392384
35500000000,-6.968074548,-6.869979672
35510000000,-6.970058923,-6.887257961
35520000000,-6.972043441,-6.88939929
35530000000,-6.974028103,-6.888483598
35540000000,-6.976012908,-6.862256419
35550000000,-6.977997855,-6.892949736
35560000000,-6.979982946,-6.837035533
35570000000,-6.98196818,-6.832795793
35580000000,-6.983953558,-6.860312499
35590000000,-6.985939078,-6.824027635
35600000000,-6.987924741,-6.830853351
35610000000,-6.989910548,-6.824705096
35620000000,-6.991896498,-6.792396451
35630000000,-6.993882591,-6.793655287
35640000000,-6.995868827,-6.790269476
35650000000,-6.997855206,-6.817866889
35660000000,-6.999841728,-6.769985397
35670000000,-7.001828394,-6.834922871
35680000000,-7.003815202,-6.848127184
35690000000,-7.005802154,-6.864691661
35700000000,-7.007789249,-6.837606109
35710000000,-7.009776487,-6.871348616
35720000000,-7.011763868,-6.87834672
35730000000,-7.013751393,-6.907167962
35740000000,-7.01573906,-6.923819877
35750000000,-7.017726871,-6.933760006
35760000000,-7.019714825,-6.898295886
35770000000,-7.021702921,-6.892508809
35780000000,-7.023691162,-6.916567687
35790000000,-7.025679545,-6.93402557
35800000000,-7.027668071,-6.896226692
35810000000,-7.029656741,-6.924055283
35820000000,-7.031645553,-6.888915577
35830000000,-7.033634509,-6.932801806
35840000000,-7.035623608,-6.913698203
35850000000,-7.03761285,-6.847898998
35860000000,-7.039602235,-6.864283329
35870000000,-7.041591763,-6.877675457
35880000000,-7.043581435,-6.902881978
35890000000,-7.045571249,-6.915019485
35900000000,-7.047561207,-6.860884574
35910000000,-7.049551308,-6.855903839
35920000000,-7.051541552,-6.843263874
35930000000,-7.053531939,-6.837781273
35940000000,-7.05552247,-6.828159192
35950000000,-7.057513143,-6.803628922
35960000000,-7.05950396,-6.850843072
35970000000,-7.061494919,-6.859985144
35980000000,-7.063486022,-6.862658646
35990000000,-7.065477268,-6.89025708
36000000000,-7.067468658,-6.871173952
36010000000,-7.06946019,-6.894882765
36020000000,-7.071451865,-6.86817673
36030000000,-7.073443684,-6.911764158
36040000000,-7.075435646,-6.909850009
36050000000,-7.077427751,-6.934354893
36060000000,-7.079419999,-6.938189419
36070000000,-7.08141239,-6.980184199
36080000000,-7.083404924,-6.947609842
36090000000,-7.085397602,-6.983986959
36100000000,-7.087390422,-6.93895616
36110000000,-7.089383386,-6.959425578
36120000000,-7.091376493,-6.945812816
36130000000,-7.093369743,-6.978208373
36140000000,-7.095363136,-6.93743276
36150000000,-7.097356672,-6.918906483
36160000000,-7.099350352,-6.933110052
36170000000,-7.101344174,-6.857553975
36180000000,-7.10333814,-6.881478761
36190000000,-7.105332249,-6.818413742
36200000000,-7.107326501,-6.835825706
36210000000,-7.109320896,-6.872581128
36220000000,-7.111315435,-6.844555757
36230000000,-7.113310116,-6.824605342
36240000000,-7.115304941,-6.830055631
36250000000,-7.117299908,-6.826582374
36260000000,-7.119295019,-6.833961318
36270000000,-7.121290273,-6.860028225
36280000000,-7.12328567,-6.849582117
36290000000,-7.125281211,-6.881409951
36300000000,-7.127276894,-6.903189863
36310000000,-7.129272721,-6.956969989
36320000000,-7.13126869,-6.945928464
36330000000,-7.133264803,-6.932883424
36340000000,-7.135261059,-6.939673006
36350000000,-7.137257458,-6.959435344
36360000000,-7.139254001,-7.004400868
36370000000,-7.141250686,-6.981437491
36380000000,-7.143247515,-6.990821189
36390000000,-7.145244487,-7.006107983
36400000000,-7.147241601,-7.00150389
36410000000,-7.149238859,-6.98627493
36420000000,-7.151236261,-7.000087121
36430000000,-7.153233805,-6.976926483
36440000000,-7.155231492,-6.983418004
36450000000,-7.157229323,-6.989290924
36460000000,-7.159227297,-6.993330431
36470000000,-7.161225413,-6.944488991
36480000000,-7.163223673,-6.972999073
36490000000,-7.165222077,-6.917533146
36500000000,-7.167220623,-6.902943677
36510000000,-7.169219312,-6.933423135
36520000000,-7.171218145,-6.896473991
36530000000,-7.173217121,-6.964597878
36540000000,-7.175216239,-6.994476867
36550000000,-7.177215501,-7.022684639
36560000000,-7.179214907,-7.030244871
36570000000,-7.181214455,-7.059911244
36580000000,-7.183214146,-7.071257435
36590000000,-7.185213981,-7.087737124
36600000000,-7.187213959,-7.10568399
36610000000,-7.189214079,-7.157790089
36620000000,-7.191214343,-7.120023963
36630000000,-7.193214751,-7.149668785
36640000000,-7.195215301,-7.173676339
36650000000,-7.197215994,-7.211158407
36660000000,-7.199216831,-7.202076772
36670000000,-7.201217811,-7.182173219
36680000000,-7.203218933,-7.199479529
36690000000,-7.205220199,-7.184658822
36700000000,-7.207221609,-7.150187531
36710000000,-7.209223161,-7.132157217
36720000000,-7.211224856,-7.088436405
36730000000,-7.213226695,-7.091983619
36740000000,-7.215228677,-7.077257384
36750000000,-7.217230801,-7.035496224
36760000000,-7.219233069,-7.062748663
36770000000,-7.22123548,-7.069713227
36780000000,-7.223238035,-7.083494037
36790000000,-7.225240732,-7.126110125
36800000000,-7.227243573,-7.065124959
36810000000,-7.229246556,-7.077081986
36820000000,-7.231249683,-7.09957465
36830000000,-7.233252953,-7.109806398
36840000000,-7.235256366,-7.202560675
36850000000,-7.237259923,-7.228920927
36860000000,-7.239263622,-7.273493554
36870000000,-7.241267465,-7.32309925
36880000000,-7.24327145,-7.361636363
36890000000,-7.245275579,-7.371274856
36900000000,-7.247279851,-7.390604694
36910000000,-7.249284266,-7.399335842
36920000000,-7.251288825,-7.416938264
36930000000,-7.253293526,-7.421681925
36940000000,-7.25529837,-7.426976919
36950000000,-7.257303358,-7.418199635
36960000000,-7.259308489,-7.448162125
36970000000,-7.261313763,-7.397488795
36980000000,-7.26331918,-7.360344053
36990000000,-7.26532474,-7.320782305
37000000000,-7.267330444,-7.329507957
37010000000,-7.26933629,-7.259335417
37020000000,-7.27134228,-7.267979092
37030000000,-7.273348413,-7.260880742
37040000000,-7.275354689,-7.205890862
37050000000,-7.277361108,-7.191011809
37060000000,-7.27936767,-7.17798543
37070000000,-7.281374376,-7.228883572
37080000000,-7.283381224,-7.203018081
37090000000,-7.285388216,-7.225800805
37100000000,-7.287395351,-7.281353591
37110000000,-7.289402629,-7.290424481
37120000000,-7.29141005,-7.292454611
37130000000,-7.293417614,-7.358548961
37140000000,-7.295425321,-7.379966943
37150000000,-7.297433172,-7.410047969
37160000000,-7.299441166,-7.415771451
37170000000,-7.301449302,-7.400436801
37180000000,-7.303457582,-7.45264343
37190000000,-7.305466005,-7.486030739
37200000000,-7.307474572,-7.462956276
37210000000,-7.309483281,-7.4908608
37220000000,-7.311492134,-7.540411902
37230000000,-7.313501129,-7.512107175
37240000000,-7.315510268,-7.52830421
37250000000,-7.31751955,-7.532200601
37260000000,-7.319528975,-7.486833938
37270000000,-7.321538543,-7.454511814
37280000000,-7.323548255,-7.420587838
37290000000,-7.325558109,-7.363472287
37300000000,-7.327568107,-7.351446938
37310000000,-7.329578248,-7.2930842
37320000000,-7.331588532,-7.299536478
37330000000,-7.333598959,-7.305596179
37340000000,-7.335609529,-7.223705708
37350000000,-7.337620242,-7.230057473
37360000000,-7.339631099,-7.227333617
37370000000,-7.341642099,-7.180037513
37380000000,-7.343653241,-7.17331156
37390000000,-7.345664527,-7.181065261
37400000000,-7.347675957,-7.18217812
37410000000,-7.349687529,-7.22509964
37420000000,-7.351699244,-7.230099323
37430000000,-7.353711103,-7.261086674
37440000000,-7.355723104,-7.262551195
37450000000,-7.357735249,-7.318890506
37460000000,-7.359747537,-7.320392301
37470000000,-7.361759968,-7.331096622
37480000000,-7.363772542,-7.329503513
37490000000,-7.36578526,-7.348763021
37500000000,-7.36779812,-7.387945191
37510000000,-7.369811124,-7.368840067
37520000000,-7.371824271,-7.396807695
37530000000,-7.373837561,-7.331236852
37540000000,-7.375850994,-7.399314
37550000000,-7.37786457,-7.311816514
37560000000,-7.379878289,-7.377271159
37570000000,-7.381892152,-7.304994697
37580000000,-7.383906157,-7.248163892
37590000000,-7.385920306,-7.189205506
37600000000,-7.387934598,-7.206846303
37610000000,-7.389949033,-7.173923036
37620000000,-7.391963612,-7.13523995
37630000000,-7.393978333,-7.098745542
37640000000,-7.395993197,-7.056607504
37650000000,-7.398008205,-7.024823528
37660000000,-7.400023356,-7.033081306
37670000000,-7.40203865,-7.034658531
37680000000,-7.404054087,-7.023512894
37690000000,-7.406069667,-7.011472088
37700000000,-7.40808539,-6.981423629
37710000000,-7.410101257,-7.00682534
37720000000,-7.412117267,-7.022915689
37730000000,-7.414133419,-7.038863266
37740000000,-7.416149715,-7.008646665
37750000000,-7.418166154,-6.994294477
37760000000,-7.420182737,-7.028425295
37770000000,-7.422199462,-7.005407711
37780000000,-7.42421633,-7.028617523
37790000000,-7.426233342,-7.043043732
37800000000,-7.428250497,-7.00996382
37810000000,-7.430267795,-7.045219508
37820000000,-7.432285236,-7.057272517
37830000000,-7.43430282,-7.037924567
37840000000,-7.436320547,-6.976477379
37850000000,-7.438338418,-7.003452673
37860000000,-7.440356432,-7.035482178
37870000000,-7.442374588,-6.979638801
37880000000,-7.444392888,-6.973046643
37890000000,-7.446411331,-6.931320296
37900000000,-7.448429917,-6.959054354
37910000000,-7.450448647,-6.934803412
37920000000,-7.452467519,-6.920452063
37930000000,-7.454486535,-6.9187449
37940000000,-7.456505694,-6.919986518
37950000000,-7.458524996,-6.904650909
37960000000,-7.460544441,-6.903395639
37970000000,-7.462564029,-6.876884377
37980000000,-7.46458376,-6.926930741
37990000000,-7.466603635,-6.900698345
38000000000,-7.468623652,-6.915470806
38010000000,-7.470643813,-6.944251739
38020000000,-7.472664117,-6.98043476
38030000000,-7.474684564,-6.964392882
38040000000,-7.476705154,-6.965499224
38050000000,-7.478725888,-6.991262819
38060000000,-7.480746764,-6.960486921
38070000000,-7.482767784,-6.958464778
38080000000,-7.484788946,-6.945539643
38090000000,-7.486810252,-6.949594767
38100000000,-7.488831701,-6.952203401
38110000000,-7.490853294,-6.926938795
38120000000,-7.492875029,-6.913957978
38130000000,-7.494896907,-6.91348397
38140000000,-7.496918929,-6.952899533
38150000000,-7.498941094,-6.900947433
38160000000,-7.500963402,-6.849140434
38170000000,-7.502985853,-6.897501301
38180000000,-7.505008447,-6.8815528
38190000000,-7.507031184,-6.910927695
38200000000,-7.509054065,-6.890508592
38210000000,-7.511077088,-6.876795398
38220000000,-7.513100255,-6.941005776
38230000000,-7.515123565,-6.967257317
38240000000,-7.517147018,-7.019597614
38250000000,-7.519170614,-6.997474261
38260000000,-7.521194354,-7.02234485
38270000000,-7.523218236,-7.063196974
38280000000,-7.525242262,-7.095178195
38290000000,-7.52726643,-7.141099821
38300000000,-7.529290742,-7.155239196
38310000000,-7.531315197,-7.181021776
38320000000,-7.533339795,-7.155043017
38330000000,-7.535364537,-7.183598375
38340000000,-7.537389421,-7.190353307
38350000000,-7.539414449,-7.177683268
38360000000,-7.54143962,-7.179163715
38370000000,-7.543464933,-7.173753689
38380000000,-7.545490391,-7.184887097
38390000000,-7.547515991,-7.166018379
38400000000,-7.549541734,-7.145202014
38410000000,-7.55156762,-7.12161248
38420000000,-7.55359365,-7.080324256
38430000000,-7.555619823,-7.08539182
38440000000,-7.557646139,-7.04781965
38450000000,-7.559672598,-7.030651127
38460000000,-7.5616992,-7.025847257
38470000000,-7.563725945,-7.038822166
38480000000,-7.565752834,-6.988837969
38490000000,-7.567779865,-7.025786783
38500000000,-7.56980704,-7.017790726
38510000000,-7.571834358,-7.046421914
38520000000,-7.573861819,-7.081612464
38530000000,-7.575889423,-7.094284498
38540000000,-7.57791717,-7.137006573
38550000000,-7.579945061,-7.231990592
38560000000,-7.581973094,-7.268679264
38570000000,-7.584001271,-7.337605295
38580000000,-7.586029591,-7.386031392
38590000000,-7.588058054,-7.427270263
38600000000,-7.59008666,-7.518764616
38610000000,-7.59211541,-7.538127156
38620000000,-7.594144302,-7.56607468
38630000000,-7.596173338,-7.589732938
38640000000,-7.598202516,-7.658191671
38650000000,-7.600231838,-7.649310153
38660000000,-7.602261303,-7.637137658
38670000000,-7.604290911,-7.635373462
38680000000,-7.606320663,-7.596576838
38690000000,-7.608350557,-7.594857062
38700000000,-7.610380595,-7.532814215
38710000000,-7.612410775,-7.554168011
38720000000,-7.614441099,-7.503275783
38730000000,-7.616471566,-7.475831622
38740000000,-7.618502176,-7.416749618
38750000000,-7.62053293,-7.368983861
38760000000,-7.622563826,-7.340658443
38770000000,-7.624594866,-7.364347454
38780000000,-7.626626048,-7.254274983
38790000000,-7.628657374,-7.270010952
38800000000,-7.630688843,-7.251859405
38810000000,-7.632720455,-7.247835263
38820000000,-7.634752211,-7.250813444
38830000000,-7.636784109,-7.280028867
38840000000,-7.638816151,-7.301776449
38850000000,-7.640848335,-7.33857111
38860000000,-7.642880663,-7.411997766
38870000000,-7.644913134,-7.442051619
38880000000,-7.646945748,-7.541862426
38890000000,-7.648978506,-7.567923646
38900000000,-7.651011406,-7.683038845
38910000000,-7.65304445,-7.686251587
38920000000,-7.655077636,-7.751565438
38930000000,-7.657110966,-7.759083963
38940000000,-7.659144439,-7.758090727
38950000000,-7.661178055,-7.805129309
38960000000,-7.663211815,-7.807135958
38970000000,-7.665245717,-7.789232712
38980000000,-7.667279763,-7.831652367
38990000000,-7.669313951,-7.799807722
39000000000,-7.671348283,-7.748621572
39010000000,-7.673382758,-7.749386715
39020000000,-7.675417376,-7.705035947
39030000000,-7.677452138,-7.602012066
39040000000,-7.679487042,-7.601546003
39050000000,-7.68152209,-7.565146161
39060000000,-7.68355728,-7.464285783
39070000000,-7.685592614,-7.433318096
39080000000,-7.687628091,-7.390996328
39090000000,-7.689663711,-7.354073704
39100000000,-7.691699475,-7.318283453
39110000000,-7.693735381,-7.268358801
39120000000,-7.695771431,-7.267364897
39130000000,-7.697807623,-7.266590634
39140000000,-7.699843959,-7.233184568
39150000000,-7.701880438,-7.273898361
39160000000,-7.70391706,-7.233713677
39170000000,-7.705953825,-7.293852178
39180000000,-7.707990734,-7.332555528
39190000000,-7.710027785,-7.346005388
39200000000,-7.71206498,-7.397673405
39210000000,-7.714102318,-7.398197818
39220000000,-7.716139799,-7.453400092
39230000000,-7.718177423,-7.459374816
39240000000,-7.72021519,-7.477486579
39250000000,-7.722253101,-7.48954997
39260000000,-7.724291154,-7.51862958
